2025-07-03 08:00:51,217 - 
|   FRR |   SIZE |   TFR |   P(FRR) |   P(TFR|FRR) |   P(SIZE|FRR) |   p. fattorizzata |   p. empirica |
|     0 |      0 |     3 |   0.8555 |  0.086616    |     0.549807  |        0.0407407  |    0.0407407  |
|     0 |      1 |     3 |   0.8555 |  0.086616    |     0.149947  |        0.0111111  |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |  0.086616    |     0.149947  |        0.0111111  |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |  0.086616    |     0.149947  |        0.0111111  |    0.0111111  |
|     1 |      0 |     3 |   0.0444 |  0.5         |     1.001     |        0.0222222  |    0.0222222  |
|     1 |      1 |     3 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     1 |      2 |     3 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     1 |      3 |     3 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     2 |      0 |     3 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      1 |     3 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      2 |     3 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      3 |     3 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     0 |      0 |     4 |   0.8555 |  0.164465    |     0.473821  |        0.0666667  |    0.0666667  |
|     0 |      1 |     4 |   0.8555 |  0.164465    |     0.368528  |        0.0518519  |    0.0518519  |
|     0 |      2 |     4 |   0.8555 |  0.164465    |     0.0789702 |        0.0111111  |    0.0111111  |
|     0 |      3 |     4 |   0.8555 |  0.164465    |     0.0789702 |        0.0111111  |    0.0111111  |
|     1 |      0 |     4 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      1 |     4 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      2 |     4 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      3 |     4 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     2 |      0 |     4 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      1 |     4 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      2 |     4 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      3 |     4 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
2025-07-04 07:31:15,264 - Similarità media: 1.0000
2025-07-07 16:06:15,147 - 
|   FRR |   SIZE |   TFR |   P(FRR) |   P(TFR|FRR) |   P(SIZE|FRR) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |  0.164465    |     0.0263234 |        0.0037037  |    0.0037037  |
|     0 |      1 |     0 |   0.8555 |  0.164465    |     0.473821  |        0.0666667  |    0.0666667  |
|     0 |      2 |     0 |   0.8555 |  0.164465    |     0.236911  |        0.0333333  |    0.0333333  |
|     0 |      3 |     0 |   0.8555 |  0.164465    |     0.263234  |        0.037037   |    0.037037   |
|     1 |      0 |     0 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      1 |     0 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      2 |     0 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      3 |     0 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     2 |      0 |     0 |   0.0999 |  0.444445    |     0         |        0          |    0          |
|     2 |      1 |     0 |   0.0999 |  0.444445    |     0.667334  |        0.0296296  |    0.0296296  |
|     2 |      2 |     0 |   0.0999 |  0.444445    |     0.166833  |        0.00740741 |    0.00740741 |
|     2 |      3 |     0 |   0.0999 |  0.444445    |     0.166833  |        0.00740741 |    0.00740741 |
|     0 |      0 |     1 |   0.8555 |  0.129866    |     0.266693  |        0.0296296  |    0.0296296  |
|     0 |      1 |     1 |   0.8555 |  0.129866    |     0.366703  |        0.0407407  |    0.0407407  |
|     0 |      2 |     1 |   0.8555 |  0.129866    |     0.10001   |        0.0111111  |    0.0111111  |
|     0 |      3 |     1 |   0.8555 |  0.129866    |     0.266693  |        0.0296296  |    0.0296296  |
|     1 |      0 |     1 |   0.0444 |  0.5         |     0.5005    |        0.0111111  |    0.0111111  |
|     1 |      1 |     1 |   0.0444 |  0.5         |     0.5005    |        0.0111111  |    0.0111111  |
|     1 |      2 |     1 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     1 |      3 |     1 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     2 |      0 |     1 |   0.0999 |  0.444445    |     0.417084  |        0.0185185  |    0.0185185  |
|     2 |      1 |     1 |   0.0999 |  0.444445    |     0.25025   |        0.0111111  |    0.0111111  |
|     2 |      2 |     1 |   0.0999 |  0.444445    |     0         |        0          |    0          |
|     2 |      3 |     1 |   0.0999 |  0.444445    |     0.333667  |        0.0148148  |    0.0148148  |
|     0 |      0 |     2 |   0.8555 |  0.454588    |     0.466653  |        0.181481   |    0.181481   |
|     0 |      1 |     2 |   0.8555 |  0.454588    |     0.190471  |        0.0740741  |    0.0740741  |
|     0 |      2 |     2 |   0.8555 |  0.454588    |     0.285706  |        0.111111   |    0.111111   |
|     0 |      3 |     2 |   0.8555 |  0.454588    |     0.0571412 |        0.0222222  |    0.0222222  |
|     1 |      0 |     2 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      1 |     2 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      2 |     2 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     1 |      3 |     2 |   0.0444 |  2.25225e-07 |     0         |        0          |    0          |
|     2 |      0 |     2 |   0.0999 |  0.111111    |     1.001     |        0.0111111  |    0.0111111  |
|     2 |      1 |     2 |   0.0999 |  0.111111    |     0         |        0          |    0          |
|     2 |      2 |     2 |   0.0999 |  0.111111    |     0         |        0          |    0          |
|     2 |      3 |     2 |   0.0999 |  0.111111    |     0         |        0          |    0          |
|     0 |      0 |     3 |   0.8555 |  0.086616    |     0.549807  |        0.0407407  |    0.0407407  |
|     0 |      1 |     3 |   0.8555 |  0.086616    |     0.149947  |        0.0111111  |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |  0.086616    |     0.149947  |        0.0111111  |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |  0.086616    |     0.149947  |        0.0111111  |    0.0111111  |
|     1 |      0 |     3 |   0.0444 |  0.5         |     1.001     |        0.0222222  |    0.0222222  |
|     1 |      1 |     3 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     1 |      2 |     3 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     1 |      3 |     3 |   0.0444 |  0.5         |     0         |        0          |    0          |
|     2 |      0 |     3 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      1 |     3 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
|     2 |      2 |     3 |   0.0999 |  1.001e-07   |     0         |        0          |    0          |
