2025-07-07 11:09:11,177 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(SIZE) |   P(PDI|FRR) |   P(PDI|SIZE) |   p. fattorizzata |   p. empirica |
|     1 |      2 |     3 |   0.0444 |    0.1852 |    0.5       |     0.0599352 |        0.00024642 |    0          |
|     1 |      3 |     3 |   0.0444 |    0.1333 |    0.5       |     0.222056  |        0.00065712 |    0          |
|     1 |      0 |     4 |   0.0444 |    0.3851 |    0.416667  |     0.0576474 |        0.0004107  |    0          |
|     1 |      1 |     4 |   0.0444 |    0.2962 |    0.416667  |     0.212694  |        0.0011655  |    0          |
|     1 |      2 |     4 |   0.0444 |    0.1852 |    0.416667  |     0.099892  |        0.00034225 |    0          |
|     1 |      3 |     4 |   0.0444 |    0.1333 |    0.416667  |     0.777944  |        0.00191845 |    0          |
|     2 |      0 |     1 |   0.0999 |    0.3851 |    0.0740741 |     0.153986  |        0.00043882 |    0.0037037  |
|     2 |      1 |     1 |   0.0999 |    0.2962 |    0.0740741 |     0.487508  |        0.00106856 |    0.00740741 |
|     2 |      2 |     1 |   0.0999 |    0.1852 |    0.0740741 |     0.599892  |        0.00082214 |    0          |
|     2 |      3 |     1 |   0.0999 |    0.1333 |    0.0740741 |     0         |        0          |    0          |
|     2 |      0 |     2 |   0.0999 |    0.3851 |    0.111111  |     0.36536   |        0.00156177 |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.2962 |    0.111111  |     0.0999325 |        0.00032856 |    0.0148148  |
|     2 |      2 |     2 |   0.0999 |    0.1852 |    0.111111  |     0.239741  |        0.00049284 |    0          |
|     2 |      3 |     2 |   0.0999 |    0.1333 |    0.111111  |     0         |        0          |    0          |
|     2 |      0 |     3 |   0.0999 |    0.3851 |    0.222222  |     0.423267  |        0.0036186  |    0.0111111  |
|     2 |      1 |     3 |   0.0999 |    0.2962 |    0.222222  |     0.200203  |        0.00131646 |    0.0185185  |
|     2 |      2 |     3 |   0.0999 |    0.1852 |    0.222222  |     0.0599352 |        0.00024642 |    0.00740741 |
|     2 |      3 |     3 |   0.0999 |    0.1333 |    0.222222  |     0.222056  |        0.00065712 |    0.0222222  |
|     2 |      0 |     4 |   0.0999 |    0.3851 |    0.593594  |     0.0576474 |        0.00131646 |    0          |
|     2 |      1 |     4 |   0.0999 |    0.2962 |    0.593594  |     0.212694  |        0.0037359  |    0          |
|     2 |      2 |     4 |   0.0999 |    0.1852 |    0.593594  |     0.099892  |        0.00109705 |    0          |
|     2 |      3 |     4 |   0.0999 |    0.1333 |    0.593594  |     0.777944  |        0.00614941 |    0          |
2025-07-07 16:26:54,648 - Similarità media: 0.2920
2025-07-08 15:15:23,813 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(SIZE) |   P(PDI|FRR) |   P(PDI|SIZE) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|-----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     1 |   0.8555 |    0.3851 |    0.359322  |     0.153986  |        0.0182288  |    0.133333   |
|     0 |      1 |     1 |   0.8555 |    0.2962 |    0.359322  |     0.487508  |        0.0443886  |    0.0222222  |
|     0 |      2 |     1 |   0.8555 |    0.1852 |    0.359322  |     0.599892  |        0.0341521  |    0.0444444  |
|     0 |      3 |     1 |   0.8555 |    0.1333 |    0.359322  |     0         |        0          |    0          |
|     0 |      0 |     2 |   0.8555 |    0.3851 |    0.233781  |     0.36536   |        0.02814    |    0.133333   |
|     0 |      1 |     2 |   0.8555 |    0.2962 |    0.233781  |     0.0999325 |        0.00592    |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.1852 |    0.233781  |     0.239741  |        0.00888    |    0.0111111  |
|     0 |      3 |     2 |   0.8555 |    0.1333 |    0.233781  |     0         |        0          |    0.0296296  |
|     0 |      0 |     3 |   0.8555 |    0.3851 |    0.255406  |     0.423267  |        0.0356155  |    0.0037037  |
|     0 |      1 |     3 |   0.8555 |    0.2962 |    0.255406  |     0.200203  |        0.0129571  |    0.0333333  |
|     0 |      2 |     3 |   0.8555 |    0.1852 |    0.255406  |     0.0599352 |        0.00242535 |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |    0.1333 |    0.255406  |     0.222056  |        0.0064676  |    0.0814815  |
|     0 |      0 |     4 |   0.8555 |    0.3851 |    0.15149   |     0.0576474 |        0.00287712 |    0          |
|     0 |      1 |     4 |   0.8555 |    0.2962 |    0.15149   |     0.212694  |        0.0081648  |    0          |
|     0 |      2 |     4 |   0.8555 |    0.1852 |    0.15149   |     0.099892  |        0.0023976  |    0          |
|     0 |      3 |     4 |   0.8555 |    0.1333 |    0.15149   |     0.777944  |        0.0134395  |    0          |
|     1 |      0 |     1 |   0.0444 |    0.3851 |    0         |     0.153986  |        0          |    0.0037037  |
|     1 |      1 |     1 |   0.0444 |    0.2962 |    0         |     0.487508  |        0          |    0          |
|     1 |      2 |     1 |   0.0444 |    0.1852 |    0         |     0.599892  |        0          |    0          |
|     1 |      3 |     1 |   0.0444 |    0.1333 |    0         |     0         |        0          |    0          |
|     1 |      0 |     2 |   0.0444 |    0.3851 |    0.0833333 |     0.36536   |        0.00052059 |    0.0222222  |
|     1 |      1 |     2 |   0.0444 |    0.2962 |    0.0833333 |     0.0999325 |        0.00010952 |    0          |
|     1 |      2 |     2 |   0.0444 |    0.1852 |    0.0833333 |     0.239741  |        0.00016428 |    0          |
|     1 |      3 |     2 |   0.0444 |    0.1333 |    0.0833333 |     0         |        0          |    0          |
|     1 |      0 |     3 |   0.0444 |    0.3851 |    0.5       |     0.423267  |        0.0036186  |    0.00740741 |
|     1 |      1 |     3 |   0.0444 |    0.2962 |    0.5       |     0.200203  |        0.00131646 |    0.0111111  |
|     1 |      2 |     3 |   0.0444 |    0.1852 |    0.5       |     0.0599352 |        0.00024642 |    0          |
|     1 |      3 |     3 |   0.0444 |    0.1333 |    0.5       |     0.222056  |        0.00065712 |    0          |
|     1 |      0 |     4 |   0.0444 |    0.3851 |    0.416667  |     0.0576474 |        0.0004107  |    0          |
|     1 |      1 |     4 |   0.0444 |    0.2962 |    0.416667  |     0.212694  |        0.0011655  |    0          |
|     1 |      2 |     4 |   0.0444 |    0.1852 |    0.416667  |     0.099892  |        0.00034225 |    0          |
|     1 |      3 |     4 |   0.0444 |    0.1333 |    0.416667  |     0.777944  |        0.00191845 |    0          |
|     2 |      0 |     1 |   0.0999 |    0.3851 |    0.0740741 |     0.153986  |        0.00043882 |    0.0037037  |
|     2 |      1 |     1 |   0.0999 |    0.2962 |    0.0740741 |     0.487508  |        0.00106856 |    0.00740741 |
|     2 |      2 |     1 |   0.0999 |    0.1852 |    0.0740741 |     0.599892  |        0.00082214 |    0          |
|     2 |      3 |     1 |   0.0999 |    0.1333 |    0.0740741 |     0         |        0          |    0          |
|     2 |      0 |     2 |   0.0999 |    0.3851 |    0.111111  |     0.36536   |        0.00156177 |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.2962 |    0.111111  |     0.0999325 |        0.00032856 |    0.0148148  |
|     2 |      2 |     2 |   0.0999 |    0.1852 |    0.111111  |     0.239741  |        0.00049284 |    0          |
|     2 |      3 |     2 |   0.0999 |    0.1333 |    0.111111  |     0         |        0          |    0          |
|     2 |      0 |     3 |   0.0999 |    0.3851 |    0.222222  |     0.423267  |        0.0036186  |    0.0111111  |
|     2 |      1 |     3 |   0.0999 |    0.2962 |    0.222222  |     0.200203  |        0.00131646 |    0.0185185  |
|     2 |      2 |     3 |   0.0999 |    0.1852 |    0.222222  |     0.0599352 |        0.00024642 |    0.00740741 |
|     2 |      3 |     3 |   0.0999 |    0.1333 |    0.222222  |     0.222056  |        0.00065712 |    0.0222222  |
|     2 |      0 |     4 |   0.0999 |    0.3851 |    0.593594  |     0.0576474 |        0.00131646 |    0          |
|     2 |      1 |     4 |   0.0999 |    0.2962 |    0.593594  |     0.212694  |        0.0037359  |    0          |
|     2 |      2 |     4 |   0.0999 |    0.1852 |    0.593594  |     0.099892  |        0.00109705 |    0          |
|     2 |      3 |     4 |   0.0999 |    0.1333 |    0.593594  |     0.777944  |        0.00614941 |    0          |
2025-07-08 15:15:23,818 - Similarità media: 0.2920
2025-07-08 15:15:34,244 - 
|   FRR |   SIZE |   PDI |   P(FRR) |   P(SIZE) |   P(PDI|FRR) |   P(PDI|SIZE) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|-----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |    0.3851 |    0.359322  |     0.153986  |        0.0182288  |    0.0518519  |
|     0 |      1 |     0 |   0.8555 |    0.2962 |    0.359322  |     0.487508  |        0.0443886  |    0.144444   |
|     0 |      2 |     0 |   0.8555 |    0.1852 |    0.359322  |     0.599892  |        0.0341521  |    0.111111   |
|     0 |      3 |     0 |   0.8555 |    0.1333 |    0.359322  |     0         |        0          |    0          |
|     0 |      0 |     1 |   0.8555 |    0.3851 |    0.233781  |     0.36536   |        0.02814    |    0.133333   |
|     0 |      1 |     1 |   0.8555 |    0.2962 |    0.233781  |     0.0999325 |        0.00592    |    0.0222222  |
|     0 |      2 |     1 |   0.8555 |    0.1852 |    0.233781  |     0.239741  |        0.00888    |    0.0444444  |
|     0 |      3 |     1 |   0.8555 |    0.1333 |    0.233781  |     0         |        0          |    0          |
|     0 |      0 |     2 |   0.8555 |    0.3851 |    0.255406  |     0.423267  |        0.0356155  |    0.133333   |
|     0 |      1 |     2 |   0.8555 |    0.2962 |    0.255406  |     0.200203  |        0.0129571  |    0.0444444  |
|     0 |      2 |     2 |   0.8555 |    0.1852 |    0.255406  |     0.0599352 |        0.00242535 |    0.0111111  |
|     0 |      3 |     2 |   0.8555 |    0.1333 |    0.255406  |     0.222056  |        0.0064676  |    0.0296296  |
|     0 |      0 |     3 |   0.8555 |    0.3851 |    0.15149   |     0.0576474 |        0.00287712 |    0.0037037  |
|     0 |      1 |     3 |   0.8555 |    0.2962 |    0.15149   |     0.212694  |        0.0081648  |    0.0333333  |
|     0 |      2 |     3 |   0.8555 |    0.1852 |    0.15149   |     0.099892  |        0.0023976  |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |    0.1333 |    0.15149   |     0.777944  |        0.0134395  |    0.0814815  |
|     1 |      0 |     0 |   0.0444 |    0.3851 |    0         |     0.153986  |        0          |    0          |
|     1 |      1 |     0 |   0.0444 |    0.2962 |    0         |     0.487508  |        0          |    0          |
|     1 |      2 |     0 |   0.0444 |    0.1852 |    0         |     0.599892  |        0          |    0          |
|     1 |      3 |     0 |   0.0444 |    0.1333 |    0         |     0         |        0          |    0          |
|     1 |      0 |     1 |   0.0444 |    0.3851 |    0.0833333 |     0.36536   |        0.00052059 |    0.0037037  |
|     1 |      1 |     1 |   0.0444 |    0.2962 |    0.0833333 |     0.0999325 |        0.00010952 |    0          |
|     1 |      2 |     1 |   0.0444 |    0.1852 |    0.0833333 |     0.239741  |        0.00016428 |    0          |
|     1 |      3 |     1 |   0.0444 |    0.1333 |    0.0833333 |     0         |        0          |    0          |
|     1 |      0 |     2 |   0.0444 |    0.3851 |    0.5       |     0.423267  |        0.0036186  |    0.0222222  |
|     1 |      1 |     2 |   0.0444 |    0.2962 |    0.5       |     0.200203  |        0.00131646 |    0          |
|     1 |      2 |     2 |   0.0444 |    0.1852 |    0.5       |     0.0599352 |        0.00024642 |    0          |
|     1 |      3 |     2 |   0.0444 |    0.1333 |    0.5       |     0.222056  |        0.00065712 |    0          |
|     1 |      0 |     3 |   0.0444 |    0.3851 |    0.416667  |     0.0576474 |        0.0004107  |    0.00740741 |
|     1 |      1 |     3 |   0.0444 |    0.2962 |    0.416667  |     0.212694  |        0.0011655  |    0.0111111  |
|     1 |      2 |     3 |   0.0444 |    0.1852 |    0.416667  |     0.099892  |        0.00034225 |    0          |
|     1 |      3 |     3 |   0.0444 |    0.1333 |    0.416667  |     0.777944  |        0.00191845 |    0          |
|     2 |      0 |     0 |   0.0999 |    0.3851 |    0.0740741 |     0.153986  |        0.00043882 |    0.00740741 |
|     2 |      1 |     0 |   0.0999 |    0.2962 |    0.0740741 |     0.487508  |        0.00106856 |    0          |
|     2 |      2 |     0 |   0.0999 |    0.1852 |    0.0740741 |     0.599892  |        0.00082214 |    0          |
|     2 |      3 |     0 |   0.0999 |    0.1333 |    0.0740741 |     0         |        0          |    0          |
|     2 |      0 |     1 |   0.0999 |    0.3851 |    0.111111  |     0.36536   |        0.00156177 |    0.0037037  |
|     2 |      1 |     1 |   0.0999 |    0.2962 |    0.111111  |     0.0999325 |        0.00032856 |    0.00740741 |
|     2 |      2 |     1 |   0.0999 |    0.1852 |    0.111111  |     0.239741  |        0.00049284 |    0          |
|     2 |      3 |     1 |   0.0999 |    0.1333 |    0.111111  |     0         |        0          |    0          |
|     2 |      0 |     2 |   0.0999 |    0.3851 |    0.222222  |     0.423267  |        0.0036186  |    0.00740741 |
|     2 |      1 |     2 |   0.0999 |    0.2962 |    0.222222  |     0.200203  |        0.00131646 |    0.0148148  |
|     2 |      2 |     2 |   0.0999 |    0.1852 |    0.222222  |     0.0599352 |        0.00024642 |    0          |
|     2 |      3 |     2 |   0.0999 |    0.1333 |    0.222222  |     0.222056  |        0.00065712 |    0          |
|     2 |      0 |     3 |   0.0999 |    0.3851 |    0.593594  |     0.0576474 |        0.00131646 |    0.0111111  |
|     2 |      1 |     3 |   0.0999 |    0.2962 |    0.593594  |     0.212694  |        0.0037359  |    0.0185185  |
|     2 |      2 |     3 |   0.0999 |    0.1852 |    0.593594  |     0.099892  |        0.00109705 |    0.00740741 |
|     2 |      3 |     3 |   0.0999 |    0.1333 |    0.593594  |     0.777944  |        0.00614941 |    0.0222222  |
2025-07-08 15:15:34,244 - Similarità media: 0.3902
